class_label,grid_id,center_latitude,center_longitude,latitude_range,longitude_range
610,Grid_19_2,19.6875,-151.875,"(16.875, 22.5)","(-157.5, -146.25)"
611,Grid_19_3,19.6875,-140.625,"(16.875, 22.5)","(-146.25, -135.0)"
612,Grid_19_4,19.6875,-129.375,"(16.875, 22.5)","(-135.0, -123.75)"
613,Grid_19_5,19.6875,-118.125,"(16.875, 22.5)","(-123.75, -112.5)"
614,Grid_19_6,19.6875,-106.875,"(16.875, 22.5)","(-112.5, -101.25)"
615,Grid_19_7,19.6875,-95.625,"(16.875, 22.5)","(-101.25, -90.0)"
616,Grid_19_8,19.6875,-84.375,"(16.875, 22.5)","(-90.0, -78.75)"
617,Grid_19_9,19.6875,-73.125,"(16.875, 22.5)","(-78.75, -67.5)"
618,Grid_19_10,19.6875,-61.875,"(16.875, 22.5)","(-67.5, -56.25)"
619,Grid_19_11,19.6875,-50.625,"(16.875, 22.5)","(-56.25, -45.0)"
620,Grid_19_12,19.6875,-39.375,"(16.875, 22.5)","(-45.0, -33.75)"
621,Grid_19_13,19.6875,-28.125,"(16.875, 22.5)","(-33.75, -22.5)"
622,Grid_19_14,19.6875,-16.875,"(16.875, 22.5)","(-22.5, -11.25)"
623,Grid_19_15,19.6875,-5.625,"(16.875, 22.5)","(-11.25, 0.0)"
624,Grid_19_16,19.6875,5.625,"(16.875, 22.5)","(0.0, 11.25)"
625,Grid_19_17,19.6875,16.875,"(16.875, 22.5)","(11.25, 22.5)"
626,Grid_19_18,19.6875,28.125,"(16.875, 22.5)","(22.5, 33.75)"
627,Grid_19_19,19.6875,39.375,"(16.875, 22.5)","(33.75, 45.0)"
628,Grid_19_20,19.6875,50.625,"(16.875, 22.5)","(45.0, 56.25)"
629,Grid_19_21,19.6875,61.875,"(16.875, 22.5)","(56.25, 67.5)"
630,Grid_19_22,19.6875,73.125,"(16.875, 22.5)","(67.5, 78.75)"
631,Grid_19_23,19.6875,84.375,"(16.875, 22.5)","(78.75, 90.0)"
632,Grid_19_24,19.6875,95.625,"(16.875, 22.5)","(90.0, 101.25)"
633,Grid_19_25,19.6875,106.875,"(16.875, 22.5)","(101.25, 112.5)"
634,Grid_19_26,19.6875,118.125,"(16.875, 22.5)","(112.5, 123.75)"
635,Grid_19_27,19.6875,129.375,"(16.875, 22.5)","(123.75, 135.0)"
636,Grid_19_28,19.6875,140.625,"(16.875, 22.5)","(135.0, 146.25)"
637,Grid_19_29,19.6875,151.875,"(16.875, 22.5)","(146.25, 157.5)"
638,Grid_19_30,19.6875,163.125,"(16.875, 22.5)","(157.5, 168.75)"
639,Grid_19_31,19.6875,174.375,"(16.875, 22.5)","(168.75, 180.0)"
640,Grid_20_0,25.3125,-174.375,"(22.5, 28.125)","(-180.0, -168.75)"
641,Grid_20_1,25.3125,-163.125,"(22.5, 28.125)","(-168.75, -157.5)"
642,Grid_20_2,25.3125,-151.875,"(22.5, 28.125)","(-157.5, -146.25)"
643,Grid_20_3,25.3125,-140.625,"(22.5, 28.125)","(-146.25, -135.0)"
644,Grid_20_4,25.3125,-129.375,"(22.5, 28.125)","(-135.0, -123.75)"
645,Grid_20_5,25.3125,-118.125,"(22.5, 28.125)","(-123.75, -112.5)"
646,Grid_20_6,25.3125,-106.875,"(22.5, 28.125)","(-112.5, -101.25)"
647,Grid_20_7,25.3125,-95.625,"(22.5, 28.125)","(-101.25, -90.0)"
648,Grid_20_8,25.3125,-84.375,"(22.5, 28.125)","(-90.0, -78.75)"
649,Grid_20_9,25.3125,-73.125,"(22.5, 28.125)","(-78.75, -67.5)"
650,Grid_20_10,25.3125,-61.875,"(22.5, 28.125)","(-67.5, -56.25)"
651,Grid_20_11,25.3125,-50.625,"(22.5, 28.125)","(-56.25, -45.0)"
652,Grid_20_12,25.3125,-39.375,"(22.5, 28.125)","(-45.0, -33.75)"
653,Grid_20_13,25.3125,-28.125,"(22.5, 28.125)","(-33.75, -22.5)"
654,Grid_20_14,25.3125,-16.875,"(22.5, 28.125)","(-22.5, -11.25)"
655,Grid_20_15,25.3125,-5.625,"(22.5, 28.125)","(-11.25, 0.0)"
656,Grid_20_16,25.3125,5.625,"(22.5, 28.125)","(0.0, 11.25)"
657,Grid_20_17,25.3125,16.875,"(22.5, 28.125)","(11.25, 22.5)"
658,Grid_20_18,25.3125,28.125,"(22.5, 28.125)","(22.5, 33.75)"
659,Grid_20_19,25.3125,39.375,"(22.5, 28.125)","(33.75, 45.0)"
660,Grid_20_20,25.3125,50.625,"(22.5, 28.125)","(45.0, 56.25)"
661,Grid_20_21,25.3125,61.875,"(22.5, 28.125)","(56.25, 67.5)"
662,Grid_20_22,25.3125,73.125,"(22.5, 28.125)","(67.5, 78.75)"
663,Grid_20_23,25.3125,84.375,"(22.5, 28.125)","(78.75, 90.0)"
664,Grid_20_24,25.3125,95.625,"(22.5, 28.125)","(90.0, 101.25)"
665,Grid_20_25,25.3125,106.875,"(22.5, 28.125)","(101.25, 112.5)"
666,Grid_20_26,25.3125,118.125,"(22.5, 28.125)","(112.5, 123.75)"
667,Grid_20_27,25.3125,129.375,"(22.5, 28.125)","(123.75, 135.0)"
668,Grid_20_28,25.3125,140.625,"(22.5, 28.125)","(135.0, 146.25)"
669,Grid_20_29,25.3125,151.875,"(22.5, 28.125)","(146.25, 157.5)"
670,Grid_20_30,25.3125,163.125,"(22.5, 28.125)","(157.5, 168.75)"
671,Grid_20_31,25.3125,174.375,"(22.5, 28.125)","(168.75, 180.0)"
672,Grid_21_0,30.9375,-174.375,"(28.125, 33.75)","(-180.0, -168.75)"
673,Grid_21_1,30.9375,-163.125,"(28.125, 33.75)","(-168.75, -157.5)"
674,Grid_21_2,30.9375,-151.875,"(28.125, 33.75)","(-157.5, -146.25)"
675,Grid_21_3,30.9375,-140.625,"(28.125, 33.75)","(-146.25, -135.0)"
676,Grid_21_4,30.9375,-129.375,"(28.125, 33.75)","(-135.0, -123.75)"
677,Grid_21_5,30.9375,-118.125,"(28.125, 33.75)","(-123.75, -112.5)"
678,Grid_21_6,30.9375,-106.875,"(28.125, 33.75)","(-112.5, -101.25)"
679,Grid_21_7,30.9375,-95.625,"(28.125, 33.75)","(-101.25, -90.0)"
680,Grid_21_8,30.9375,-84.375,"(28.125, 33.75)","(-90.0, -78.75)"
681,Grid_21_9,30.9375,-73.125,"(28.125, 33.75)","(-78.75, -67.5)"
682,Grid_21_10,30.9375,-61.875,"(28.125, 33.75)","(-67.5, -56.25)"
683,Grid_21_11,30.9375,-50.625,"(28.125, 33.75)","(-56.25, -45.0)"
684,Grid_21_12,30.9375,-39.375,"(28.125, 33.75)","(-45.0, -33.75)"
685,Grid_21_13,30.9375,-28.125,"(28.125, 33.75)","(-33.75, -22.5)"
686,Grid_21_14,30.9375,-16.875,"(28.125, 33.75)","(-22.5, -11.25)"
687,Grid_21_15,30.9375,-5.625,"(28.125, 33.75)","(-11.25, 0.0)"
688,Grid_21_16,30.9375,5.625,"(28.125, 33.75)","(0.0, 11.25)"
689,Grid_21_17,30.9375,16.875,"(28.125, 33.75)","(11.25, 22.5)"
690,Grid_21_18,30.9375,28.125,"(28.125, 33.75)","(22.5, 33.75)"
691,Grid_21_19,30.9375,39.375,"(28.125, 33.75)","(33.75, 45.0)"
692,Grid_21_20,30.9375,50.625,"(28.125, 33.75)","(45.0, 56.25)"
693,Grid_21_21,30.9375,61.875,"(28.125, 33.75)","(56.25, 67.5)"
694,Grid_21_22,30.9375,73.125,"(28.125, 33.75)","(67.5, 78.75)"
695,Grid_21_23,30.9375,84.375,"(28.125, 33.75)","(78.75, 90.0)"
696,Grid_21_24,30.9375,95.625,"(28.125, 33.75)","(90.0, 101.25)"
697,Grid_21_25,30.9375,106.875,"(28.125, 33.75)","(101.25, 112.5)"
698,Grid_21_26,30.9375,118.125,"(28.125, 33.75)","(112.5, 123.75)"
699,Grid_21_27,30.9375,129.375,"(28.125, 33.75)","(123.75, 135.0)"
700,Grid_21_28,30.9375,140.625,"(28.125, 33.75)","(135.0, 146.25)"
701,Grid_21_29,30.9375,151.875,"(28.125, 33.75)","(146.25, 157.5)"
702,Grid_21_30,30.9375,163.125,"(28.125, 33.75)","(157.5, 168.75)"
703,Grid_21_31,30.9375,174.375,"(28.125, 33.75)","(168.75, 180.0)"
704,Grid_22_0,36.5625,-174.375,"(33.75, 39.375)","(-180.0, -168.75)"
705,Grid_22_1,36.5625,-163.125,"(33.75, 39.375)","(-168.75, -157.5)"
706,Grid_22_2,36.5625,-151.875,"(33.75, 39.375)","(-157.5, -146.25)"
707,Grid_22_3,36.5625,-140.625,"(33.75, 39.375)","(-146.25, -135.0)"
708,Grid_22_4,36.5625,-129.375,"(33.75, 39.375)","(-135.0, -123.75)"
709,Grid_22_5,36.5625,-118.125,"(33.75, 39.375)","(-123.75, -112.5)"
710,Grid_22_6,36.5625,-106.875,"(33.75, 39.375)","(-112.5, -101.25)"
711,Grid_22_7,36.5625,-95.625,"(33.75, 39.375)","(-101.25, -90.0)"
712,Grid_22_8,36.5625,-84.375,"(33.75, 39.375)","(-90.0, -78.75)"
713,Grid_22_9,36.5625,-73.125,"(33.75, 39.375)","(-78.75, -67.5)"
714,Grid_22_10,36.5625,-61.875,"(33.75, 39.375)","(-67.5, -56.25)"
715,Grid_22_11,36.5625,-50.625,"(33.75, 39.375)","(-56.25, -45.0)"
716,Grid_22_12,36.5625,-39.375,"(33.75, 39.375)","(-45.0, -33.75)"
717,Grid_22_13,36.5625,-28.125,"(33.75, 39.375)","(-33.75, -22.5)"
718,Grid_22_14,36.5625,-16.875,"(33.75, 39.375)","(-22.5, -11.25)"
719,Grid_22_15,36.5625,-5.625,"(33.75, 39.375)","(-11.25, 0.0)"
720,Grid_22_16,36.5625,5.625,"(33.75, 39.375)","(0.0, 11.25)"
721,Grid_22_17,36.5625,16.875,"(33.75, 39.375)","(11.25, 22.5)"
722,Grid_22_18,36.5625,28.125,"(33.75, 39.375)","(22.5, 33.75)"
723,Grid_22_19,36.5625,39.375,"(33.75, 39.375)","(33.75, 45.0)"
724,Grid_22_20,36.5625,50.625,"(33.75, 39.375)","(45.0, 56.25)"
725,Grid_22_21,36.5625,61.875,"(33.75, 39.375)","(56.25, 67.5)"
726,Grid_22_22,36.5625,73.125,"(33.75, 39.375)","(67.5, 78.75)"
727,Grid_22_23,36.5625,84.375,"(33.75, 39.375)","(78.75, 90.0)"
728,Grid_22_24,36.5625,95.625,"(33.75, 39.375)","(90.0, 101.25)"
729,Grid_22_25,36.5625,106.875,"(33.75, 39.375)","(101.25, 112.5)"
730,Grid_22_26,36.5625,118.125,"(33.75, 39.375)","(112.5, 123.75)"
731,Grid_22_27,36.5625,129.375,"(33.75, 39.375)","(123.75, 135.0)"
732,Grid_22_28,36.5625,140.625,"(33.75, 39.375)","(135.0, 146.25)"
733,Grid_22_29,36.5625,151.875,"(33.75, 39.375)","(146.25, 157.5)"
734,Grid_22_30,36.5625,163.125,"(33.75, 39.375)","(157.5, 168.75)"
735,Grid_22_31,36.5625,174.375,"(33.75, 39.375)","(168.75, 180.0)"
736,Grid_23_0,42.1875,-174.375,"(39.375, 45.0)","(-180.0, -168.75)"
737,Grid_23_1,42.1875,-163.125,"(39.375, 45.0)","(-168.75, -157.5)"
738,Grid_23_2,42.1875,-151.875,"(39.375, 45.0)","(-157.5, -146.25)"
739,Grid_23_3,42.1875,-140.625,"(39.375, 45.0)","(-146.25, -135.0)"
740,Grid_23_4,42.1875,-129.375,"(39.375, 45.0)","(-135.0, -123.75)"
741,Grid_23_5,42.1875,-118.125,"(39.375, 45.0)","(-123.75, -112.5)"
742,Grid_23_6,42.1875,-106.875,"(39.375, 45.0)","(-112.5, -101.25)"
743,Grid_23_7,42.1875,-95.625,"(39.375, 45.0)","(-101.25, -90.0)"
744,Grid_23_8,42.1875,-84.375,"(39.375, 45.0)","(-90.0, -78.75)"
745,Grid_23_9,42.1875,-73.125,"(39.375, 45.0)","(-78.75, -67.5)"
746,Grid_23_10,42.1875,-61.875,"(39.375, 45.0)","(-67.5, -56.25)"
747,Grid_23_11,42.1875,-50.625,"(39.375, 45.0)","(-56.25, -45.0)"
748,Grid_23_12,42.1875,-39.375,"(39.375, 45.0)","(-45.0, -33.75)"
749,Grid_23_13,42.1875,-28.125,"(39.375, 45.0)","(-33.75, -22.5)"
750,Grid_23_14,42.1875,-16.875,"(39.375, 45.0)","(-22.5, -11.25)"
751,Grid_23_15,42.1875,-5.625,"(39.375, 45.0)","(-11.25, 0.0)"
752,Grid_23_16,42.1875,5.625,"(39.375, 45.0)","(0.0, 11.25)"
753,Grid_23_17,42.1875,16.875,"(39.375, 45.0)","(11.25, 22.5)"
754,Grid_23_18,42.1875,28.125,"(39.375, 45.0)","(22.5, 33.75)"
755,Grid_23_19,42.1875,39.375,"(39.375, 45.0)","(33.75, 45.0)"
756,Grid_23_20,42.1875,50.625,"(39.375, 45.0)","(45.0, 56.25)"
757,Grid_23_21,42.1875,61.875,"(39.375, 45.0)","(56.25, 67.5)"
758,Grid_23_22,42.1875,73.125,"(39.375, 45.0)","(67.5, 78.75)"
759,Grid_23_23,42.1875,84.375,"(39.375, 45.0)","(78.75, 90.0)"
760,Grid_23_24,42.1875,95.625,"(39.375, 45.0)","(90.0, 101.25)"
761,Grid_23_25,42.1875,106.875,"(39.375, 45.0)","(101.25, 112.5)"
762,Grid_23_26,42.1875,118.125,"(39.375, 45.0)","(112.5, 123.75)"
763,Grid_23_27,42.1875,129.375,"(39.375, 45.0)","(123.75, 135.0)"
764,Grid_23_28,42.1875,140.625,"(39.375, 45.0)","(135.0, 146.25)"
765,Grid_23_29,42.1875,151.875,"(39.375, 45.0)","(146.25, 157.5)"
766,Grid_23_30,42.1875,163.125,"(39.375, 45.0)","(157.5, 168.75)"
767,Grid_23_31,42.1875,174.375,"(39.375, 45.0)","(168.75, 180.0)"
768,Grid_24_0,47.8125,-174.375,"(45.0, 50.625)","(-180.0, -168.75)"
769,Grid_24_1,47.8125,-163.125,"(45.0, 50.625)","(-168.75, -157.5)"
770,Grid_24_2,47.8125,-151.875,"(45.0, 50.625)","(-157.5, -146.25)"
771,Grid_24_3,47.8125,-140.625,"(45.0, 50.625)","(-146.25, -135.0)"
772,Grid_24_4,47.8125,-129.375,"(45.0, 50.625)","(-135.0, -123.75)"
773,Grid_24_5,47.8125,-118.125,"(45.0, 50.625)","(-123.75, -112.5)"
774,Grid_24_6,47.8125,-106.875,"(45.0, 50.625)","(-112.5, -101.25)"
775,Grid_24_7,47.8125,-95.625,"(45.0, 50.625)","(-101.25, -90.0)"
776,Grid_24_8,47.8125,-84.375,"(45.0, 50.625)","(-90.0, -78.75)"
777,Grid_24_9,47.8125,-73.125,"(45.0, 50.625)","(-78.75, -67.5)"
778,Grid_24_10,47.8125,-61.875,"(45.0, 50.625)","(-67.5, -56.25)"
779,Grid_24_11,47.8125,-50.625,"(45.0, 50.625)","(-56.25, -45.0)"
780,Grid_24_12,47.8125,-39.375,"(45.0, 50.625)","(-45.0, -33.75)"
781,Grid_24_13,47.8125,-28.125,"(45.0, 50.625)","(-33.75, -22.5)"
782,Grid_24_14,47.8125,-16.875,"(45.0, 50.625)","(-22.5, -11.25)"
783,Grid_24_15,47.8125,-5.625,"(45.0, 50.625)","(-11.25, 0.0)"
784,Grid_24_16,47.8125,5.625,"(45.0, 50.625)","(0.0, 11.25)"
785,Grid_24_17,47.8125,16.875,"(45.0, 50.625)","(11.25, 22.5)"
786,Grid_24_18,47.8125,28.125,"(45.0, 50.625)","(22.5, 33.75)"
787,Grid_24_19,47.8125,39.375,"(45.0, 50.625)","(33.75, 45.0)"
788,Grid_24_20,47.8125,50.625,"(45.0, 50.625)","(45.0, 56.25)"
789,Grid_24_21,47.8125,61.875,"(45.0, 50.625)","(56.25, 67.5)"
790,Grid_24_22,47.8125,73.125,"(45.0, 50.625)","(67.5, 78.75)"
791,Grid_24_23,47.8125,84.375,"(45.0, 50.625)","(78.75, 90.0)"
792,Grid_24_24,47.8125,95.625,"(45.0, 50.625)","(90.0, 101.25)"
793,Grid_24_25,47.8125,106.875,"(45.0, 50.625)","(101.25, 112.5)"
794,Grid_24_26,47.8125,118.125,"(45.0, 50.625)","(112.5, 123.75)"
795,Grid_24_27,47.8125,129.375,"(45.0, 50.625)","(123.75, 135.0)"
796,Grid_24_28,47.8125,140.625,"(45.0, 50.625)","(135.0, 146.25)"
797,Grid_24_29,47.8125,151.875,"(45.0, 50.625)","(146.25, 157.5)"
798,Grid_24_30,47.8125,163.125,"(45.0, 50.625)","(157.5, 168.75)"
799,Grid_24_31,47.8125,174.375,"(45.0, 50.625)","(168.75, 180.0)"
800,Grid_25_0,53.4375,-174.375,"(50.625, 56.25)","(-180.0, -168.75)"
801,Grid_25_1,53.4375,-163.125,"(50.625, 56.25)","(-168.75, -157.5)"
802,Grid_25_2,53.4375,-151.875,"(50.625, 56.25)","(-157.5, -146.25)"
803,Grid_25_3,53.4375,-140.625,"(50.625, 56.25)","(-146.25, -135.0)"
804,Grid_25_4,53.4375,-129.375,"(50.625, 56.25)","(-135.0, -123.75)"
805,Grid_25_5,53.4375,-118.125,"(50.625, 56.25)","(-123.75, -112.5)"
806,Grid_25_6,53.4375,-106.875,"(50.625, 56.25)","(-112.5, -101.25)"
807,Grid_25_7,53.4375,-95.625,"(50.625, 56.25)","(-101.25, -90.0)"
808,Grid_25_8,53.4375,-84.375,"(50.625, 56.25)","(-90.0, -78.75)"
809,Grid_25_9,53.4375,-73.125,"(50.625, 56.25)","(-78.75, -67.5)"
810,Grid_25_10,53.4375,-61.875,"(50.625, 56.25)","(-67.5, -56.25)"
811,Grid_25_11,53.4375,-50.625,"(50.625, 56.25)","(-56.25, -45.0)"
812,Grid_25_12,53.4375,-39.375,"(50.625, 56.25)","(-45.0, -33.75)"
813,Grid_25_13,53.4375,-28.125,"(50.625, 56.25)","(-33.75, -22.5)"
814,Grid_25_14,53.4375,-16.875,"(50.625, 56.25)","(-22.5, -11.25)"
815,Grid_25_15,53.4375,-5.625,"(50.625, 56.25)","(-11.25, 0.0)"
816,Grid_25_16,53.4375,5.625,"(50.625, 56.25)","(0.0, 11.25)"
817,Grid_25_17,53.4375,16.875,"(50.625, 56.25)","(11.25, 22.5)"
818,Grid_25_18,53.4375,28.125,"(50.625, 56.25)","(22.5, 33.75)"
819,Grid_25_19,53.4375,39.375,"(50.625, 56.25)","(33.75, 45.0)"
820,Grid_25_20,53.4375,50.625,"(50.625, 56.25)","(45.0, 56.25)"
821,Grid_25_21,53.4375,61.875,"(50.625, 56.25)","(56.25, 67.5)"
822,Grid_25_22,53.4375,73.125,"(50.625, 56.25)","(67.5, 78.75)"
823,Grid_25_23,53.4375,84.375,"(50.625, 56.25)","(78.75, 90.0)"
824,Grid_25_24,53.4375,95.625,"(50.625, 56.25)","(90.0, 101.25)"
825,Grid_25_25,53.4375,106.875,"(50.625, 56.25)","(101.25, 112.5)"
826,Grid_25_26,53.4375,118.125,"(50.625, 56.25)","(112.5, 123.75)"
827,Grid_25_27,53.4375,129.375,"(50.625, 56.25)","(123.75, 135.0)"
828,Grid_25_28,53.4375,140.625,"(50.625, 56.25)","(135.0, 146.25)"
829,Grid_25_29,53.4375,151.875,"(50.625, 56.25)","(146.25, 157.5)"
830,Grid_25_30,53.4375,163.125,"(50.625, 56.25)","(157.5, 168.75)"
831,Grid_25_31,53.4375,174.375,"(50.625, 56.25)","(168.75, 180.0)"
832,Grid_26_0,59.0625,-174.375,"(56.25, 61.875)","(-180.0, -168.75)"
833,Grid_26_1,59.0625,-163.125,"(56.25, 61.875)","(-168.75, -157.5)"
834,Grid_26_2,59.0625,-151.875,"(56.25, 61.875)","(-157.5, -146.25)"
835,Grid_26_3,59.0625,-140.625,"(56.25, 61.875)","(-146.25, -135.0)"
836,Grid_26_4,59.0625,-129.375,"(56.25, 61.875)","(-135.0, -123.75)"
837,Grid_26_5,59.0625,-118.125,"(56.25, 61.875)","(-123.75, -112.5)"
838,Grid_26_6,59.0625,-106.875,"(56.25, 61.875)","(-112.5, -101.25)"
839,Grid_26_7,59.0625,-95.625,"(56.25, 61.875)","(-101.25, -90.0)"
840,Grid_26_8,59.0625,-84.375,"(56.25, 61.875)","(-90.0, -78.75)"
841,Grid_26_9,59.0625,-73.125,"(56.25, 61.875)","(-78.75, -67.5)"
842,Grid_26_10,59.0625,-61.875,"(56.25, 61.875)","(-67.5, -56.25)"
843,Grid_26_11,59.0625,-50.625,"(56.25, 61.875)","(-56.25, -45.0)"
844,Grid_26_12,59.0625,-39.375,"(56.25, 61.875)","(-45.0, -33.75)"
845,Grid_26_13,59.0625,-28.125,"(56.25, 61.875)","(-33.75, -22.5)"
846,Grid_26_14,59.0625,-16.875,"(56.25, 61.875)","(-22.5, -11.25)"
847,Grid_26_15,59.0625,-5.625,"(56.25, 61.875)","(-11.25, 0.0)"
848,Grid_26_16,59.0625,5.625,"(56.25, 61.875)","(0.0, 11.25)"
849,Grid_26_17,59.0625,16.875,"(56.25, 61.875)","(11.25, 22.5)"
850,Grid_26_18,59.0625,28.125,"(56.25, 61.875)","(22.5, 33.75)"
851,Grid_26_19,59.0625,39.375,"(56.25, 61.875)","(33.75, 45.0)"
852,Grid_26_20,59.0625,50.625,"(56.25, 61.875)","(45.0, 56.25)"
853,Grid_26_21,59.0625,61.875,"(56.25, 61.875)","(56.25, 67.5)"
854,Grid_26_22,59.0625,73.125,"(56.25, 61.875)","(67.5, 78.75)"
855,Grid_26_23,59.0625,84.375,"(56.25, 61.875)","(78.75, 90.0)"
856,Grid_26_24,59.0625,95.625,"(56.25, 61.875)","(90.0, 101.25)"
857,Grid_26_25,59.0625,106.875,"(56.25, 61.875)","(101.25, 112.5)"
858,Grid_26_26,59.0625,118.125,"(56.25, 61.875)","(112.5, 123.75)"
859,Grid_26_27,59.0625,129.375,"(56.25, 61.875)","(123.75, 135.0)"
860,Grid_26_28,59.0625,140.625,"(56.25, 61.875)","(135.0, 146.25)"
861,Grid_26_29,59.0625,151.875,"(56.25, 61.875)","(146.25, 157.5)"
862,Grid_26_30,59.0625,163.125,"(56.25, 61.875)","(157.5, 168.75)"
863,Grid_26_31,59.0625,174.375,"(56.25, 61.875)","(168.75, 180.0)"
864,Grid_27_0,64.6875,-174.375,"(61.875, 67.5)","(-180.0, -168.75)"
865,Grid_27_1,64.6875,-163.125,"(61.875, 67.5)","(-168.75, -157.5)"
866,Grid_27_2,64.6875,-151.875,"(61.875, 67.5)","(-157.5, -146.25)"
867,Grid_27_3,64.6875,-140.625,"(61.875, 67.5)","(-146.25, -135.0)"
868,Grid_27_4,64.6875,-129.375,"(61.875, 67.5)","(-135.0, -123.75)"
869,Grid_27_5,64.6875,-118.125,"(61.875, 67.5)","(-123.75, -112.5)"
870,Grid_27_6,64.6875,-106.875,"(61.875, 67.5)","(-112.5, -101.25)"
871,Grid_27_7,64.6875,-95.625,"(61.875, 67.5)","(-101.25, -90.0)"
872,Grid_27_8,64.6875,-84.375,"(61.875, 67.5)","(-90.0, -78.75)"
873,Grid_27_9,64.6875,-73.125,"(61.875, 67.5)","(-78.75, -67.5)"
874,Grid_27_10,64.6875,-61.875,"(61.875, 67.5)","(-67.5, -56.25)"
875,Grid_27_11,64.6875,-50.625,"(61.875, 67.5)","(-56.25, -45.0)"
876,Grid_27_12,64.6875,-39.375,"(61.875, 67.5)","(-45.0, -33.75)"
877,Grid_27_13,64.6875,-28.125,"(61.875, 67.5)","(-33.75, -22.5)"
878,Grid_27_14,64.6875,-16.875,"(61.875, 67.5)","(-22.5, -11.25)"
879,Grid_27_15,64.6875,-5.625,"(61.875, 67.5)","(-11.25, 0.0)"
880,Grid_27_16,64.6875,5.625,"(61.875, 67.5)","(0.0, 11.25)"
881,Grid_27_17,64.6875,16.875,"(61.875, 67.5)","(11.25, 22.5)"
882,Grid_27_18,64.6875,28.125,"(61.875, 67.5)","(22.5, 33.75)"
883,Grid_27_19,64.6875,39.375,"(61.875, 67.5)","(33.75, 45.0)"
884,Grid_27_20,64.6875,50.625,"(61.875, 67.5)","(45.0, 56.25)"
885,Grid_27_21,64.6875,61.875,"(61.875, 67.5)","(56.25, 67.5)"
886,Grid_27_22,64.6875,73.125,"(61.875, 67.5)","(67.5, 78.75)"
887,Grid_27_23,64.6875,84.375,"(61.875, 67.5)","(78.75, 90.0)"
888,Grid_27_24,64.6875,95.625,"(61.875, 67.5)","(90.0, 101.25)"
889,Grid_27_25,64.6875,106.875,"(61.875, 67.5)","(101.25, 112.5)"
890,Grid_27_26,64.6875,118.125,"(61.875, 67.5)","(112.5, 123.75)"
891,Grid_27_27,64.6875,129.375,"(61.875, 67.5)","(123.75, 135.0)"
892,Grid_27_28,64.6875,140.625,"(61.875, 67.5)","(135.0, 146.25)"
893,Grid_27_29,64.6875,151.875,"(61.875, 67.5)","(146.25, 157.5)"
894,Grid_27_30,64.6875,163.125,"(61.875, 67.5)","(157.5, 168.75)"
895,Grid_27_31,64.6875,174.375,"(61.875, 67.5)","(168.75, 180.0)"
896,Grid_28_0,70.3125,-174.375,"(67.5, 73.125)","(-180.0, -168.75)"
897,Grid_28_1,70.3125,-163.125,"(67.5, 73.125)","(-168.75, -157.5)"
898,Grid_28_2,70.3125,-151.875,"(67.5, 73.125)","(-157.5, -146.25)"
899,Grid_28_3,70.3125,-140.625,"(67.5, 73.125)","(-146.25, -135.0)"
900,Grid_28_4,70.3125,-129.375,"(67.5, 73.125)","(-135.0, -123.75)"
901,Grid_28_5,70.3125,-118.125,"(67.5, 73.125)","(-123.75, -112.5)"
902,Grid_28_6,70.3125,-106.875,"(67.5, 73.125)","(-112.5, -101.25)"
903,Grid_28_7,70.3125,-95.625,"(67.5, 73.125)","(-101.25, -90.0)"
904,Grid_28_8,70.3125,-84.375,"(67.5, 73.125)","(-90.0, -78.75)"
905,Grid_28_9,70.3125,-73.125,"(67.5, 73.125)","(-78.75, -67.5)"
906,Grid_28_10,70.3125,-61.875,"(67.5, 73.125)","(-67.5, -56.25)"
907,Grid_28_11,70.3125,-50.625,"(67.5, 73.125)","(-56.25, -45.0)"
908,Grid_28_12,70.3125,-39.375,"(67.5, 73.125)","(-45.0, -33.75)"
909,Grid_28_13,70.3125,-28.125,"(67.5, 73.125)","(-33.75, -22.5)"
910,Grid_28_14,70.3125,-16.875,"(67.5, 73.125)","(-22.5, -11.25)"
911,Grid_28_15,70.3125,-5.625,"(67.5, 73.125)","(-11.25, 0.0)"
912,Grid_28_16,70.3125,5.625,"(67.5, 73.125)","(0.0, 11.25)"
913,Grid_28_17,70.3125,16.875,"(67.5, 73.125)","(11.25, 22.5)"
914,Grid_28_18,70.3125,28.125,"(67.5, 73.125)","(22.5, 33.75)"
915,Grid_28_19,70.3125,39.375,"(67.5, 73.125)","(33.75, 45.0)"
916,Grid_28_20,70.3125,50.625,"(67.5, 73.125)","(45.0, 56.25)"
917,Grid_28_21,70.3125,61.875,"(67.5, 73.125)","(56.25, 67.5)"
918,Grid_28_22,70.3125,73.125,"(67.5, 73.125)","(67.5, 78.75)"
919,Grid_28_23,70.3125,84.375,"(67.5, 73.125)","(78.75, 90.0)"
920,Grid_28_24,70.3125,95.625,"(67.5, 73.125)","(90.0, 101.25)"
921,Grid_28_25,70.3125,106.875,"(67.5, 73.125)","(101.25, 112.5)"
922,Grid_28_26,70.3125,118.125,"(67.5, 73.125)","(112.5, 123.75)"
923,Grid_28_27,70.3125,129.375,"(67.5, 73.125)","(123.75, 135.0)"
924,Grid_28_28,70.3125,140.625,"(67.5, 73.125)","(135.0, 146.25)"
925,Grid_28_29,70.3125,151.875,"(67.5, 73.125)","(146.25, 157.5)"
926,Grid_28_30,70.3125,163.125,"(67.5, 73.125)","(157.5, 168.75)"
